,LL,PL,w,sv,sp,su
32,-0.08832428514635819,-0.10221813271973675,0.14991989110087034,-1.038295621135879,-0.7134615803598279,10.000000000000002
33,-1.1902680019352978,-0.936262216663915,-0.7690375631627617,0.08535921830377913,-0.2946192739793424,19.379122349999996
34,-1.473477330898728,-1.3229390955832665,-0.6898368096049807,-0.40220108736544585,-0.06689317710480921,26.491526100000005
35,-0.013964560743686556,-0.23855342615345299,0.2957517678503417,-0.3581228886150247,-0.21731454011563706,41.13476136
36,0.1834454335617983,-0.2037642532220151,-0.0733944015954183,-0.11853531018647998,0.8575390955112406,48.026500000000006
37,0.9212537943525484,1.2629632614547517,0.8414314777220416,0.510587508603144,1.69315529739318,33.20000000000001
38,0.09257930249512736,-0.1901174039725433,0.24651750831304656,-0.7709359179843369,-0.9012788396771111,8.2
39,-0.25388161041244606,0.17153015564122018,-0.6220527841691247,-0.8275934210351743,-0.6904590227017043,11.7915
40,-0.33359615046011987,0.18526176792950838,0.5542316304211466,0.6651430977393231,0.44136086565535154,29.199999999999992
41,0.3924805471673352,0.9723471283692934,0.5829516151512373,-0.2686302532917567,-0.5539292641682154,15.0
42,0.37406424310305775,0.6392889308478107,0.8639807685901226,-0.46152636156073074,-0.4123188501129558,12.493400000000001
43,0.46745585833538855,-1.074074808774148,-0.5986706137438709,0.38179118432299425,0.32646831375625546,13.7
44,0.14387819961011059,0.36689685110792,-0.11453372829379088,-0.7504239106887601,-0.8852473208074697,20.640000000000004
45,-1.285609071147476,-1.1450897125643862,-0.8424338539495311,-0.4238595974662986,-0.11356289239539631,25.1943462
46,1.1303954518213277,-0.3596434816057285,0.2957517678503417,-0.030357053373481144,0.40261802838705113,55.000000000000014
47,0.49902441040614803,0.48798690656019467,0.09060901977827425,-0.6872183072022401,-0.3415116391454678,9.3
48,0.3743562522097124,-1.5270000521878373,-0.45712211757414567,0.2913740180729259,0.19418156388359775,20.617699999999996
49,0.08863323348628215,-0.008482320794131696,-0.15966513286964723,0.006135238505893949,-0.2212752476231573,17.899999999999995
50,-1.0399425030433522,-0.3596434816057285,-1.3453902167261969,0.4161368707977008,0.34650771234330735,17.0
51,0.5788376021790442,1.905321787617979,0.3514398182419861,1.352796234051509,2.049689310023094,50.97486122000001
52,0.20110409237637705,0.7301670174647449,-0.9445248755735315,0.5220632610965055,0.07699116094652,33.89979999999999
53,-1.5234030397999996,-1.3856516304583966,-1.712201861698899,0.7488929076024889,0.6800033836290217,31.679399999999998
54,-1.658516442662848,-1.3447231917155285,-1.8155568810325684,0.31650690347187305,-0.0681178649100578,13.793466000000002
55,-1.0162660889902828,-0.05691834297504097,-1.3946244762634932,-0.16988640467697566,2.4399568847373065,40.400000000000006
56,-1.2215642752444462,-1.4798354755891758,-2.066438256214784,2.0215615868957078,1.9809531241409806,45.13040000000001
57,-1.0570053054375976,-0.7163626759625843,-0.8175620287917293,-0.15924203245684299,-0.3744080486739902,14.866287999999997
58,0.4635097893265439,0.911802100643156,0.41883741669358454,-0.08616879389487944,-0.4871312688780435,14.7
59,-0.6483938056407198,-0.15782268618342246,-0.3021819028102724,-0.9076375270981331,-0.8058263190417951,6.376500000000001
60,-0.7334828916784416,-0.9453924068450159,0.22498572547540183,-0.2429654390735323,0.09725633675765237,25.677899999999998
61,-0.42830180667239764,-0.16589939288208758,0.008551920549447846,-0.34805465326451474,-0.7984099269302459,13.800000000000002
62,0.042511578910903104,-0.05414538070518388,0.10002096905982297,-0.11929714044459788,0.3540425262120379,36.70590000000001
63,0.5634676633895948,0.4902755086082429,-0.2500510276701997,3.397063398099603,1.800392799032022,45.6636
64,-1.0126235022837355,-0.6597736676134753,-0.4736091358048593,-0.5414174743339669,-0.3084007946924642,18.3994917
65,-0.6453356021588653,0.48798690656019467,0.06599189000962871,-0.5219296910427159,-0.6046957405887463,15.999999999999998
66,-0.14554988590351992,0.15260078178425618,0.6604094139682887,0.31707594924520216,0.2895173727904114,35.08791749999999
67,0.5384851004945956,-0.3596434816057285,0.09060901977827425,-0.34161483705050766,0.20222404251653492,33.0
68,-0.48354677279622577,0.06417171247723329,0.28344320296601894,1.283365454284036,0.6671380897361346,28.700000000000003
69,-0.28439261598883386,-0.42563756182721846,0.8168717879228559,-0.8656398552275303,-0.5482714739671379,18.058299999999996
70,-0.6611198781942442,-0.8440037034148268,-0.43865927024765916,-0.3137089667898088,-0.5926721014365155,13.0
71,2.499799779960764,2.303768615083689,2.0428294675312983,-0.9135649674921735,-1.0515823448394335,8.441559999999999
72,0.14387819961011059,0.24580679565564573,-0.11453372829379088,-1.1465918638014374,-0.9333418774163939,10.000000000000002
73,-0.2428365632566871,0.9723471283692934,0.45986596630799625,-0.6464328045135261,-0.7890582075896218,8.699999999999998
74,-0.10758612762301195,0.4340517284516877,-0.1827619579380438,-0.3756084802388481,-0.46884598564731156,13.079100000000002
75,-1.0278635858072782,-0.8229945787938566,-0.164075701953195,-0.8128118962186224,-0.6252534916192497,12.2455
76,-0.720564761973222,-0.7185087840769785,-0.21705176521532585,-0.4370265809335984,-0.5856503402582891,12.818727000000003
77,-0.8503851860654715,-0.23982487173570277,-1.3420381842226994,1.311743577733763,3.13700732518931,43.893765900000005
78,2.0891323782102766,1.5742010309837353,1.570919089866313,-0.7781184596683598,-0.9533051262888147,9.350650000000002
79,-1.165439335731646,-0.8552529695663428,-1.1619474685451927,2.523566726831636,2.3678952074182664,34.639109999999995
80,-0.3217579434335851,0.9723471283692934,0.09060901977827425,-0.5992074856108051,-0.759667089661946,10.000000000000002
81,-0.6009660022234136,-0.6594382408944697,-1.1524698735842631,0.7356440590448702,3.5429253829686314,41.51405609999999
82,2.1366825097668576,-0.14060368029810785,1.04400994144321,-0.6901982248250017,-0.9264625121966477,13.145947
83,-0.11919438300255188,-0.07132805957386248,0.12968461043104387,-0.6962041835368737,-0.6319699103436689,12.332204430000003
84,1.7223058031480603,1.456707350178392,1.9779223020412973,-1.1594714962294523,-1.111024544888252,5.9
85,0.34821354502611424,0.7582841283407621,0.4339113058219196,-0.7473211119275714,-0.7759551128335016,13.130000000000003
86,-0.10837031571129109,0.29178468971087396,0.6748760805623295,-0.9019947643610068,-0.7323280061495844,10.032100000000002
87,-0.4802873197949194,-0.6438055147355813,-1.2023400756405824,1.4870353750790444,4.022183186822194,59.65000000000002
88,-0.6847962922473141,-0.9772027644123287,-0.6068763236667546,-0.06040952903884901,-0.3815904363195711,15.499999999999998
89,-0.5900906360350366,-0.43229751487709267,-0.6273905984739607,0.016868265529239986,-0.4056377146240333,21.099999999999998
90,-0.4164635996458631,0.11260773465814299,-0.7012419877799049,0.08341303307398279,0.70053708738122,29.89999999999999
91,-0.44803215171662086,-0.3596434816057285,-0.11453372829379088,0.10917229793001261,-0.43903671226911944,23.0
92,0.14387819961011059,-0.3596434816057285,-0.11453372829379088,-0.21281851277035874,-0.33215991980484383,31.0
93,0.489699849338247,-0.34921762783128657,0.22255683533822837,-0.22402379298273165,-0.5540521724795494,15.324699999999998
94,-0.3043742905089078,-0.18177028017294164,0.21522093066717202,0.4707523682320278,0.48285364279375764,45.6762429
95,0.021550060335918643,0.9723471283692934,0.7880943632233054,-0.4103062099999204,-0.6421026179512428,13.999999999999996
96,0.34118165005235196,0.24580679565564573,0.09060901977827425,-0.7280038098909538,-0.9333418774163939,10.000000000000002
97,-0.6603701250825643,-1.0544703287964259,-0.3646109439035648,-0.44736735231153313,-0.7152664621925684,10.994799999999998
98,-0.6058749120704163,0.48798690656019467,0.19318039381430915,-0.526222901852054,-0.6073676604003533,6.4
99,1.721674432106642,1.2425716961165896,1.4585418924724365,-0.7001344319221342,-0.8980231053866682,10.259699999999999
100,-1.2372459534855962,-0.8440037034148268,-1.7967042624847451,0.34100568163428097,3.667704038170669,48.959999999999994
101,1.8538282832128585,2.1486522540493262,3.4608171707550417,-1.0560287283838508,-1.2013248804373091,2.75
102,-0.6847962922473141,-0.9650937588671019,0.2957517678503417,-0.5670084045407677,-0.6394306981396357,7.999999999999998
103,1.8882380049699836,0.12196799594460395,0.9298274878662967,-0.24745828418550478,-0.6089313794267578,18.959700000000005
104,1.355321385325486,0.4516598899245117,1.0096485311411367,-0.551982166708084,-0.7970739670244422,11.199999999999998
105,1.5013259386527464,1.8805225442613527,0.2136946686215159,0.42233855634638867,-0.5426607095547442,33.096000000000004
106,-0.5664142219819673,-0.11746337070117874,-1.3453902167261969,-0.44894510728396486,1.2041939718691188,36.99999999999999
107,-0.9965357439460584,-0.20222640951777135,-1.4315501709164649,-0.19135245872366713,2.882159613558248,41.60000000000001
108,0.34118165005235196,-0.3596434816057285,0.09060901977827425,-0.846067107147757,-0.7329478915458771,13.0
109,-0.09288594092058373,0.36689685110792,0.9932371112953723,-0.3330284154318308,0.0686280519361898,22.7
110,-0.6847962922473141,0.24580679565564573,-0.3196764763658601,-0.3738139181205449,-0.46575591038518815,17.999999999999996
111,-0.4030311807397537,0.5219768851256477,-0.4528387369943992,-1.0005239524353207,-1.0156223120549224,7.349999999999999
112,-0.8481438188684469,-0.8750269756216995,-0.08496855544164608,-0.038915569121896684,0.09725633675765237,34.5881
113,-0.6960228585774773,-0.6489276240812122,-0.7684385463383918,0.2247165537444376,-0.26980933504109095,21.372
114,-0.7518794653976767,-0.7592406645982346,-0.8612533312761177,-0.34805465326451474,-0.10771865562986464,11.199999999999998
115,-1.3950887138393908,-0.23855342615345299,-0.9351047205820622,0.3023667843502358,0.20222404251653492,42.00000000000001
116,-0.045533112814444304,0.5000959121054223,-0.2335165221755914,-1.0092091179026121,-0.5539292641682154,12.700000000000001
117,0.8154004931902856,1.7116382439220659,1.1595258228825895,0.05714287613164291,-0.48477730752401715,18.329999999999995
118,-0.6611198781942442,-1.049856797683694,-0.36480788094171557,-0.4467985018792958,-0.7155804127704324,11.000000000000002
119,-1.11886388322025,-1.2072738697716512,-0.19659082752261844,0.4402432494921357,1.0249081525102959,53.955
120,2.3148475255162033,2.828161209225309,2.659734739533617,-0.8312684094879679,-0.8270475634710485,10.4153
121,-0.9971986835395448,-1.2972316719671455,-0.5737457698531143,-0.4470153090251673,-0.5707236161440704,14.2545
122,0.34118165005235196,-0.3596434816057285,0.2957517678503417,-0.40601299919058176,0.0686280519361898,27.0
123,1.971973589337673,0.8703529746618431,0.701470786422393,-0.5960835736974981,-0.9030336363729833,14.903418000000002
124,0.34907378807004297,-0.8924397255957369,-0.6807277129726973,0.08126642766931437,-0.018209341941033953,12.300000000000002
125,-1.203092726214044,-0.8808635162944998,-0.840759570743718,-0.16026317264784412,-0.5832282008623908,14.354000000000003
126,3.6085267893759103,3.9995985146761615,2.5974534012189383,-0.8095748152683814,-0.829137004763725,15.799999999999997
127,2.255025119342117,1.1782002226381598,1.6825167448175182,-0.9555439827858834,-1.0642659481851315,7.1000000000000005
128,1.7223058031480603,-0.3596434816057285,2.3471792485710163,-0.38454694514389043,-0.6661498962557049,21.0
129,0.7673571030075986,-0.323316464970046,0.2301060884672827,-0.7344436261049614,-0.8518483231623838,17.7
130,0.038498426728906424,-0.49725022062169283,-1.1332521009448717,2.352890131106391,1.1211955482905356,40.85459999999999
131,-0.2956823194231381,-0.9254609837175715,-0.4413261259725951,-0.870079035204386,-0.8440126511228653,9.49358
132,0.09652537150397032,0.5122049176506499,-0.3196764763658601,0.1885966979027717,0.8034060001280844,34.900000000000006
133,-0.44803215171662086,-0.11746337070117874,-1.3453902167261969,-0.3738139181205449,-0.26536192451467155,24.000000000000004
134,-0.3902000961869796,-0.45769480022138753,-0.0830935507242681,-0.7265290919779461,0.020653731718788544,27.5833
135,-1.7186663725646705,-1.0982928198646038,-1.333081651841873,-0.5648617991360986,0.5696130166124825,16.600000000000005
136,-1.600284302299324,-0.9893117699575559,-1.3002588121503416,-0.18491264250965975,0.31578063450982774,14.600000000000001
137,-0.25072870127437835,0.12471674020337105,-0.8530476213532346,0.1950365141167797,0.0686280519361898,25.199999999999996
138,-0.29640507313605274,0.2751873117342305,-0.4760501744955724,-0.6353412943876007,-0.5829489852420777,14.6328
139,0.09580324087535241,-0.2520791853474728,0.022924221479377067,-0.8791312701958757,-0.6392156085948014,18.1513
140,-0.6761544011179434,-0.9805690679539023,0.6183920763081682,-0.4099155278162705,-0.4275861999164773,24.764000000000003
141,-1.4533524227549854,-1.4122308976301703,-1.9584880393243007,-0.13673833082358838,0.8410513196145698,40.3723234
142,0.7697918275860555,1.6366592815860175,1.7852932616016268,-0.633705581069243,-0.6799864330001111,9.14956
143,-0.13007764132894536,-0.671365611356519,-0.8245163679513715,-0.43268671794900077,-0.3540253083911472,10.411299999999999
144,-0.238890494247843,0.2579158012008725,0.722448683840244,0.26587449247086026,0.30642891516920284,22.099999999999998
145,1.8687049633762036,0.12862794899447857,1.08323323487459,0.08889331667210354,0.37632744895948045,17.4684
146,-0.3940960722173994,0.7259389220530202,-0.569298275074912,-0.5723470121821801,-0.7176912294216017,11.9802
147,-1.4954137455526924,-1.2602116811621207,-1.2391304343403677,-0.16765702616790232,0.2021760013983224,30.259579600000006
148,0.24512643823904992,-1.0135297810480108,-0.9171178044311032,1.730202835319966,1.308358765724613,62.63889999999997
149,2.283634119656241,1.9058182568453337,1.7282225490879743,-0.8396852492796756,-0.996300323937287,8.571429999999998
150,2.2129994843979195,2.8466153336762354,2.6646991940369626,-0.6099405126341508,-0.9583911256502085,7.15550628
151,0.45517569157986504,1.4455307380601479,0.020565079876549854,0.9282999857817222,1.632919597278509,48.11780517
152,-0.44066529941032745,-0.4235989538313533,-0.23946566186968005,0.3597670128710898,2.1211968512126025,61.592599999999976
153,-0.7637176724242115,-0.6018235925102775,-0.11453372829379088,-0.041090080396826725,-0.1985639292244987,24.000000000000004
154,-0.7137328162891735,-0.4080795037866382,-1.41650500177286,3.22698001677794,6.135737771590065,90.62468189999998
155,-0.8633984239259418,-0.4547856964021849,-0.3259718182438799,-0.5739823562844081,-0.3673762637885911,18.2759097
156,-0.8426390526011089,-0.9650937588671019,-1.3453902167261969,-0.7881087612216899,0.6698100095477402,42.00000000000001
157,-1.3161673336624935,-0.6018235925102775,-1.6736186136415048,0.4096970545836931,0.055268452878155544,11.199999999999998
158,0.06495681943321258,-0.23855342615345299,0.623980164765652,-0.7474042302061247,-0.4536769795931434,25.21159704
159,-1.11886388322025,-0.9650937588671019,-2.0839041097856397,1.544907856788924,1.1999723385667798,39.196
160,-0.6537328370096868,-1.0166175774620438,-1.2406361238506762,1.3591184978603463,2.999403289232527,53.9688996
161,1.9314474606168355,1.5414703889949857,1.4978882715526587,-1.0650208584240097,-0.9867802736485316,8.9
162,-0.29808152938051696,0.27002480674609974,-0.47558496490063124,-0.6356997774901806,-0.5833203820958909,14.600000000000001
163,-0.8330326767012312,-0.328182256940798,-0.043275343323478016,-0.21640404144291284,-0.4333128401472608,24.278572799999996
164,-0.12039793405024887,-0.2763214144490185,-0.03172580660702028,-0.570961807714547,-0.24072512063637183,30.5882
165,0.14387819961011059,0.548531934286332,0.500894515922411,-0.03894347499215785,-0.28807324291332936,16.5
166,2.499681397890498,2.304337738344314,2.043567981424358,-0.9126118746925005,-1.0522423090329005,8.4
167,0.7357885509368409,-0.3596434816057285,0.2957517678503417,0.029747897957254438,-0.26536192451467155,23.0
168,-0.8426390526011089,0.48798690656019467,-0.08991659852514478,-0.5755948261594446,-0.6380947382338323,12.500000000000002
169,-1.116318668709545,-0.6135451098780583,-0.7498156876684088,-0.21276280836010775,-0.8253937958039411,19.55094099
170,-0.8720254285099762,-1.5319041994336542,-1.3279325688652641,3.470270413110386,1.6394144665575654,44.973971279999994
171,-0.44803215171662086,-0.3596434816057285,-0.3196764763658601,0.0018420276965560526,-0.26536192451467155,24.999999999999996
172,-0.5664142219819673,-0.3596434816057285,-0.11453372829379088,-0.4425052910699576,-0.13176593393432662,24.999999999999996
173,-0.3032114190920148,-0.8561611449822357,-1.1062717267184339,0.3692013436246106,0.5442872246781658,18.0587
174,0.7357885509368409,-0.3596434816057285,0.500894515922411,-0.40601299919058176,-0.7730266887199803,15.999999999999998
175,-0.7637176724242115,-0.7229136479625518,-1.2223045678829563,3.329080404933734,1.5515435473780153,38.39999999999999
176,-0.6286831909415396,-0.07205459990657616,1.1402424045638162,-0.8673743123945029,-0.7777399552676549,13.414500000000002
177,-1.4021624908111847,-1.3324737544002905,-1.8938159674235888,-0.15961631457520087,1.1724683708828427,64.10457000000001
178,-0.4382489796923332,-0.46109273006364354,-0.21174677375018333,0.6298228524108956,1.293770083553241,62.55710000000001
179,-1.5252340158201032,-0.9650937588671019,-1.385914115180353,-0.05955088687698152,-0.5574027599233042,14.333783399999996
180,-1.5497469965030481,-1.69163409158075,-1.4998791174443091,0.4805350329377758,-0.2212752476231573,23.7879747
181,-1.4755372227227113,-1.2991933308654726,-1.1685284479033444,-0.3907119958661002,0.25530172957410485,17.865399999999998
182,0.127087675977474,0.6322657076315805,-0.8914585495022488,0.5889493389005901,1.9389719200610152,37.24499999999999
183,-1.253468243180957,-0.9203025473553045,-0.8861043237775682,-0.07869508665376691,-0.28987497188069283,11.639221
184,0.49103362066323597,0.17683390007002991,-0.026244392378536333,-0.21497155799124182,-0.3238876560681086,19.8701
185,-0.4032639988112768,0.15422638671709002,-0.5592955146789177,-0.8492376433304532,-0.678035931537638,14.774000000000001
186,3.0067118048369785,2.4964471113193496,3.6825354528713334,-1.0442867968203107,-0.9869031819598657,7.64434
187,0.14387819961011059,0.548531934286332,-0.03247662906496506,0.17357046007008792,0.02320541513887297,16.899999999999995
188,-0.7814670908259953,-0.4356396004075758,-1.1714291663610836,2.9208819211818473,1.9619637900398907,36.225583199999996
189,1.0210893402763237,-0.9226516944310788,-0.3573365820569292,0.4410374934918625,0.18094220121708599,20.9218
190,0.5760674617348358,0.8800886151202048,0.8818733190769682,0.13671968508813293,-0.6371622382195816,32.2
191,-0.6058749120704163,-0.6018235925102775,-0.4017335755946868,-0.019624026350135867,-0.21192352828253352,15.599999999999998
192,-0.36965138299393485,-0.9319150836731781,-0.33372875460879736,1.7335730058052956,0.8007741591136527,42.8772
193,-1.2135695394325263,-1.7400701137616592,-0.8940761709676484,-0.21256092012179859,1.6801964863068863,55.916999999999994
194,-0.05342525083213472,0.24580679565564573,0.09060901977827425,-0.16988640467697566,-0.26536192451467155,27.999999999999996
195,1.9364984289481582,2.7949825340313863,2.7271446465501006,-0.8591935991973088,-0.8487916468979053,10.0032
196,0.8404461931894249,1.4988224714646932,0.78095949844536,0.08770624388332145,0.07697780134746153,31.802812440000004
197,-0.7372613750825503,-0.6327533868270433,-0.35090740833235,-0.5155628594124672,-0.6385088858046314,14.418599999999998
198,-0.05342525083213472,-0.3596434816057285,0.09060901977827425,0.023308081743247517,0.0018300566460184868,32.0
199,-0.9215604327780061,-0.9650937588671019,-0.3196764763658601,-0.7065377558442626,-0.9333418774163939,10.000000000000002
200,-0.6048954859042139,-0.4659421555025011,-0.6049178578531776,-0.592641019677922,0.18955914260951873,33.56849999999999
201,0.34118165005235196,-0.3596434816057285,0.09060901977827425,-0.5026102424006935,-0.29208112263074004,21.0
202,0.5642805536054163,0.7301670174647449,-0.5470895211686312,0.3994963857007059,0.19686684329426316,31.910200000000003
203,1.5210562836969692,1.6383424333568033,1.2558198288276177,-0.8181612368870579,-0.9106305590177354,11.3
204,-0.05342525083213472,0.403223867743602,0.172666119007103,-0.38240033973922144,-0.6554622170092772,12.0
205,-0.80317836251266,0.48798690656019467,-0.45507069009342394,-0.6829250963929018,-0.34685547876868106,18.600000000000005
206,-0.5940367050438815,-0.4686245315127751,-0.040682338987849044,-0.6314065666808424,-0.8251291250463147,10.5
207,0.055135775800826375,-0.22959547204542557,-0.11933817145364077,-0.8243155545822443,0.3887774837629286,54.64810000000002
208,-0.6058749120704163,-0.3596434816057285,-0.7299619725099938,0.15210440602339645,-0.4256771132110844,21.0
209,0.3727502021231114,0.7180580119195163,0.47627738615376247,-0.8117214206730505,-0.7636749693793562,13.4
210,-1.1583245733086989,-0.9650937588671019,-1.6325900640270912,0.559959432910534,0.11939452835672164,16.5
211,-0.5664142219819673,-0.3596434816057285,0.09060901977827425,-0.8696797665991176,-0.9333418774163939,6.999999999999999
212,1.1022086808911473,1.5720335189911374,2.1322717056907186,-0.8938161977692173,-1.0766155615543787,6.499999999999999
213,-1.3403804131007657,-1.6324694904867685,-1.6927338149068603,1.5970274360142915,1.1163350322420413,34.4409
214,0.9143008207589645,1.5720335189911374,1.6242972329146643,-0.44534310341493016,-0.9340900149636435,16.330000000000002
215,-1.2627493974897601,-1.080419927679848,-0.8792853788316523,-0.43271033060845215,0.00022690475905391198,25.119799999999998
216,-0.44803215171662086,-0.6018235925102775,-0.6479048732811672,0.559959432910534,0.13542604722636303,27.0
217,3.808079499153192,3.5325420617911925,2.9137835187460692,-0.8370194008496893,-0.8285565603773473,12.375453300000002
218,-0.6603701250825643,-0.8382398167752982,-0.4378797278049842,-0.3132045145197113,-0.5924757153303624,12.9843
219,-0.3057053347056043,-0.3801924640159794,-0.0738539213511004,-1.01963518035309,-0.11446525315417179,34.05279999999999
220,0.9164514283687851,1.456707350178392,-0.7800701401540776,1.50257679820885,1.2429768879345926,48.26939999999999
221,0.6208395607091893,0.9934046890124435,1.0663746038380264,-0.301365985712961,-0.7329478915458771,13.55348182
222,-0.44803215171662086,0.48798690656019467,0.632185874688533,-0.4145994208092583,-0.537897745298574,14.799999999999997
223,0.06495681943321258,-0.23855342615345299,0.2957517678503417,0.9782691837235138,0.10412747780821797,37.44589464
224,-0.18390202260959043,-0.45730261132798805,-1.2494367477429682,2.6823725946690598,2.5374345713630975,41.3924
225,1.5250023527058139,-0.3596434816057285,1.1163227601386145,-0.23428456681705034,-0.6661498962557049,17.999999999999996
226,-0.7242569823357622,-0.6018235925102775,-0.3196764763658601,-0.19135245872366713,-0.46575591038518815,24.000000000000004
227,-0.9938838072097961,-0.7885740705907458,-1.1362000022346674,0.5326750049144867,-0.0754485441051823,27.143
228,-0.3032114190920148,-0.809965288827193,0.22362357762820356,-0.9915769011086596,-0.9801202463261202,8.117049999999999
229,-0.6603701250825643,-0.8382398167752982,-0.4867201132659819,-0.2263936453494865,-0.5237125230187534,13.717300000000002
230,0.7690775890954555,-0.31728618020852306,0.22821467233005607,-0.735379546061397,-0.8517908768864341,17.6978
231,0.7158096035450573,0.6366612766444978,1.1422938320445375,-0.6288413732222627,-0.6702860281240722,14.083000000000002
232,-0.3296500814512758,0.24580679565564573,-0.5658477740523399,-0.38454694514389043,-0.5873282618133017,15.100000000000003
233,1.5271726906606804,0.9772754936262003,1.1439349740291131,-0.6221504041759089,-0.8550265717782901,10.779199999999998
234,-1.258235094543642,-1.4288444532382225,-1.572356050338171,0.6554080447414495,2.0543283706778013,57.4282296
235,-0.7637176724242115,-0.7229136479625518,-1.1402474686541297,2.2987098106925417,1.872173924770841,55.20000000000002
236,-0.09603885005865086,-0.43229751487709267,-1.3693755068307831,0.6271181296010124,0.21865634935791678,36.33160000000001
237,-0.48354677279622577,0.9723471283692934,0.2957517678503417,-0.551982166708084,-0.7302759717342701,11.000000000000002
238,0.34118165005235196,2.667607904701138,0.2957517678503417,-0.6636056477508794,-0.1985639292244987,23.0
239,-0.8265311989070039,-0.6170688304917186,0.14991989110087034,-0.857907782559912,-0.6934141660133415,11.1976
240,-1.1583245733086989,0.48798690656019467,-1.3453902167261969,0.3774979735136571,1.6049819436101536,36.99999999999999
241,-0.6611198781942442,-0.8440037034148268,-0.4878935297849552,-0.22569814519837364,-0.5232021863347361,13.7
242,-0.6847962922473141,-0.23855342615345299,-0.03247662906496506,-0.9706560848347541,-0.5477838486015192,28.448999999999995
243,0.187107385602004,-0.5481928069504652,-0.06958695219120319,0.005823980722217266,-0.37899466622259487,18.441600000000005
244,-0.05342525083213472,0.24580679565564573,0.2957517678503417,-0.5670084045407677,-0.26536192451467155,18.999999999999996
245,0.656867170759944,0.24580679565564573,0.7593743784932164,-0.8031349990543738,-0.7316119316400735,13.2
246,-0.7637176724242115,-0.11746337070117874,-1.3453902167261969,-0.19135245872366713,-0.6394306981396357,24.400000000000002
247,-0.7637176724242115,-0.11746337070117874,-0.4427621252090997,-0.22355153979370432,-0.5993519009655323,15.999999999999998
